Annee,Region,Insuffisance_ponderale,Malnutrition_chronique,Malnutrition_aigue,Temp_max_moy,Temp_max_abs,Temp_min_moy,Temp_min_abs,Precipitation_annuelle_mm,Precipitation_max_jour_mm,Humidite_max_moy,Vent_max_kmh,Vent_moy_kmh,Pression_max_moy,Couverture_nuageuse_moy,UV_moy,Ensoleillement_total_h,Ensoleillement_moy_h_jour,Nb_jours_pluie,Nb_jours_chaud,Precip_saison_cyclonique_mm,Vent_max_saison_cyclonique,Nb_jours_vent_fort_cyclone,Precip_saison_seche_mm,Temp_max_seche,Croissance_PIB_pct,Inflation_moy_pct,Chomage_national_pct,Pauvrete_national_pct,Production_riz_paddy_tonnes,Production_cafe_tonnes,Import_miel_tons,Export_miel_tons,Cout_alimentation_saine_PPA,Cout_legumes_PPA,Cout_fruits_PPA,Pop_rgph3_2018,Pop_estimee,Superficie_km2,Densite_pop,Cycl_nbre_cyclones,Cycl_sinistres_total,Cycl_decedes_total,Cycl_max_categorie_Saffir,Annee_sin,Annee_cos,Insuffisance_ponderale_lag1,Insuffisance_ponderale_delta,Insuffisance_ponderale_ma3,Malnutrition_chronique_lag1,Malnutrition_chronique_delta,Malnutrition_chronique_ma3,Malnutrition_aigue_lag1,Malnutrition_aigue_delta,Malnutrition_aigue_ma3,Insuffisance_ponderale_moy_region,Insuffisance_ponderale_std_region,Malnutrition_chronique_moy_region,Malnutrition_chronique_std_region,Malnutrition_aigue_moy_region,Malnutrition_aigue_std_region,Stress_thermique,Amplitude_thermique,Indice_vuln_cyclone,R_Alaotra Mangoro,R_Amoron'i Mania,R_Analamanga,R_Analanjirofo,R_Androy,R_Anosy,R_Atsimo-Andrefana,R_Atsinanana,R_Betsiboka,R_Boeny,R_Bongolava,R_Diana,R_Haute Matsiatra,R_Ihorombe,R_Itasy,R_Melaky,R_Menabe,R_Sava,R_Sofia,R_Vakinankaratra,R_Vatovavy Fitovinany,PIB_Agriculture_MrdAr,Part_Agriculture_PIB_pct,PIB_Agriculture_croissance_pct,Pluie_APIPA_mm,Pluie_APIPA_max_jour_mm,Debit_max_APIPA_m3s,Debit_moy_APIPA_m3s,Chomage_2010_pct,Chomage_2012_pct,Sous_emploi_inadequat_2012_pct,Sous_emploi_duree_2012_pct,Source_enquete,FAO_stunted_children_pct,FAO_wasting_children_pct,Food_supply_variability_kcal,Pauvrete_region_2021_pct,Pauvrete_region_2010_pct,Pauvrete_region_est_pct,Acces_eau_potable_pct,Assainissement_ameliore_pct,Alpha_tisation_pct,Scolarisation_primaire_net_pct,Couverture_sanitaire_CSB2_10000hab,Vaccination_DTC3_pct,GDP_per_capita_PPP_const2017,FAO_acces_eau_base_pct,FAO_assainissement_base_pct,FAO_eau_securisee_pct,FAO_assainissement_securise_pct,Anemie_femmes_15_49_pct,Allaitement_exclusif_0_5m_pct,Faible_poids_naissance_pct,Stabilite_politique_index,Prod_alimentaire_variability,Besoins_energetiques_kcal_j,Besoins_energetiques_min_kcal_j,CV_consommation_calorique,Pertes_caloriques_detail_pct,Nb_enfants_retard_croissance_M,Nb_enfants_emaciation_M,Nb_nouveau_ne_faible_poids_M,Densite_ferree_km_100km2,Mais_prod_nationale_tonnes,Mais_surface_ha,Mais_rendement_hg_ha,Manioc_prod_nationale_tonnes,Manioc_surface_ha,Manioc_rendement_hg_ha,Manioc_par_habitant_kg,Riz_paddy_prod_nationale_tonnes,Riz_par_habitant_kg,Kcal_dispo_riz_manioc_par_jour,R_Atsimo-Atsinanana
2022,Alaotra Mangoro,24.7,44.9,3.7,24.542465753424658,33.0,13.126027397260271,5.0,3969.2,106.7,89.64657534246575,49.0,15.189041095890412,1019.6986301369864,46.147602739726025,4.778082191780822,7312.5,10.017123287671232,384.0,0.0,3782.0,49.0,0.0,123.8,23.532608695652176,3.8,10.6,5.5,77.5,,,,,3.65,,,1065000.0,1183662.3876276093,27400.0,43.19935721268647,4,0,0,4,-0.5406408174555974,0.8412535328311812,24.7,0.0,24.7,44.9,0.0,44.9,3.7,0.0,3.7,28.526269103327785,4.4033545447715,47.90953789839954,4.327679402292357,5.185965875571351,1.258746819801214,6.183227288477441,11.416438356164385,2.947,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,3.0,0.8,80.35,8.7,EDSM_2021,38.6,7.2,,53.6,50.8,53.85454545454546,46.3,14.7,61.3,72.8,0.8,58.3,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Amoron'i Mania,43.91851726344867,63.95988133340352,8.121279901710782,22.22131147540984,30.0,13.83879781420765,6.0,2557.5,103.4,93.59016393442624,62.0,11.754098360655735,1017.9699453551912,47.58435792349727,4.461748633879782,3753.5,10.255464480874316,311.0,0.0,2134.7,62.0,1.0,222.4,21.10869565217392,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,721000.0,612295.2156026207,6220.0,98.43974527373324,2,0,0,1,0.0,1.0,,,43.91851726344867,,,63.95988133340352,,,8.121279901710782,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,8.688684838869927,8.382513661202188,1.186,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3502.0987811488167,2090.852667066967,,,,,,1.2,0.3,87.08,10.8,ENSOMD_2012,47.3,7.5,21.0,78.6,77.2,77.45454545454545,45.7,12.1,58.7,66.2,0.8,52.1,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Amoron'i Mania,43.91851726344867,63.95988133340352,8.121279901710782,22.48767123287672,30.0,13.493150684931509,5.0,2189.1,103.3,92.3917808219178,37.0,11.476712328767125,1018.5753424657536,43.83972602739726,4.432876712328767,3798.4,10.406575342465754,306.0,0.0,1829.8,37.0,0.0,322.2,20.869565217391305,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,721000.0,629625.3618771903,6220.0,101.22594242398556,3,0,0,2,0.5406408174555976,0.8412535328311812,43.91851726344867,0.0,43.91851726344867,63.95988133340352,0.0,63.95988133340352,8.121279901710782,0.0,8.121279901710782,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,10.272564630613822,8.994520547945207,1.811,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,,,,,1.2,0.3,87.08,10.8,ENSOMD_2012,46.5,,24.0,78.6,77.2,77.58181818181818,45.7,12.1,58.7,66.2,0.8,52.1,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Amoron'i Mania,35.3,54.6,6.1,22.8027397260274,30.0,13.734246575342466,4.0,1652.2,53.7,92.27123287671232,36.0,12.073972602739726,1018.6383561643836,43.48595890410959,4.526027397260274,3810.3,10.43917808219178,304.0,0.0,1360.5,23.0,0.0,236.1,21.25,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,721000.0,647504.7996343136,6220.0,104.10045010197967,4,45000,68,3,0.9096319953545184,0.4154150130018864,43.91851726344867,-8.618517263448673,41.045678175632446,63.95988133340352,-9.35988133340352,60.83992088893569,8.121279901710782,-2.0212799017107823,7.447519934473855,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,13.80144033774809,9.068493150684931,2.4690000000000003,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3247.217788854804,1845.951058261545,0.7515981648809733,,,,,1.2,0.3,87.08,10.8,MICS_2018,45.7,,35.0,78.6,77.2,77.7090909090909,45.7,12.1,58.7,66.2,0.8,52.1,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Amoron'i Mania,35.3,54.6,6.1,22.372602739726027,31.0,14.087671232876712,5.0,2820.7,412.6,92.69041095890412,33.0,15.547945205479452,1018.8164383561644,51.83664383561644,4.487671232876712,3616.6,9.908493150684931,284.0,0.0,2545.6,33.0,0.0,218.7,20.65217391304348,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,721000.0,665823.6705774799,6220.0,107.04560620216718,3,0,0,1,0.9898214418809328,-0.142314838273285,35.3,0.0,38.17283908781622,54.6,0.0,57.71996044446784,6.1,0.0,6.773759967236927,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,7.93157823934698,8.284931506849315,1.3989999999999998,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,,,,,1.2,0.3,87.08,10.8,MICS_2018,45.0,,52.0,78.6,77.2,77.83636363636364,45.7,12.1,58.7,66.2,0.8,52.1,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Amoron'i Mania,35.3,54.6,6.1,22.081967213114755,31.0,13.8551912568306,5.0,1906.2,56.4,93.04371584699452,36.0,15.94535519125683,1019.6147540983608,50.94467213114754,4.39344262295082,3698.1,10.104098360655737,307.0,0.0,1642.4,28.0,0.0,236.4,19.597826086956523,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,721000.0,683703.108334603,6220.0,109.92011388016124,3,10000,15,3,0.7557495743542583,-0.654860733945285,35.3,0.0,35.3,54.6,0.0,54.6,6.1,0.0,6.1,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,11.584286650464144,8.226775956284154,2.184,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,,,,,1.2,0.3,87.08,10.8,MICS_2018,44.2,,69.0,78.6,77.2,77.96363636363637,45.7,12.1,58.7,66.2,0.8,52.1,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Amoron'i Mania,35.3,54.6,6.1,22.90684931506849,32.0,14.304109589041095,5.0,2025.4,68.6,93.21917808219176,37.0,13.841095890410958,1019.068493150685,49.99760273972603,4.553424657534246,3732.4,10.225753424657537,309.0,0.0,1735.5,37.0,0.0,205.5,21.418478260869566,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,721000.0,702269.1604449184,6220.0,112.90500971783254,3,83000,80,4,0.2817325568414296,-0.9594929736144974,35.3,0.0,35.3,54.6,0.0,54.6,6.1,0.0,6.1,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,11.309790320464346,8.602739726027396,2.611,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,,,1.2,0.3,87.08,10.8,MICS_2018,43.4,,59.0,78.6,77.2,78.0909090909091,45.7,12.1,58.7,66.2,0.8,52.1,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Amoron'i Mania,35.3,54.6,6.1,23.58356164383561,32.0,14.37808219178082,8.0,2153.3,120.3,92.44657534246576,33.0,12.172602739726027,1018.7835616438356,45.45205479452055,4.668493150684932,3769.1,10.326301369863014,309.0,0.0,1869.0,33.0,0.0,221.5,22.05434782608696,4.6,8.6,4.2,75.3,110000.0,60114.0,5.59,93.6,3.18,,,721000.0,721000.0,6220.0,115.91639871382635,2,0,0,2,-0.2817325568414294,-0.9594929736144976,35.3,0.0,35.3,54.6,0.0,54.6,6.1,0.0,6.1,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,10.952287950511128,9.205479452054794,1.499,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,,,,,1.2,0.3,87.08,10.8,MICS_2018,42.4,6.4,25.0,78.6,77.2,78.21818181818182,45.7,12.1,58.7,66.2,0.8,52.1,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
2019,Amoron'i Mania,22.6,49.1,2.6,23.83561643835617,34.0,15.005479452054796,5.0,2294.0,67.3,92.63561643835617,27.0,12.517808219178082,1018.627397260274,50.53630136986301,4.64931506849315,3674.7,10.067671232876712,319.0,0.0,1862.0,27.0,0.0,337.3,21.619565217391305,5.0,6.3,4.0,75.2,142000.0,65760.0,11.2,92.5,3.21,,,721000.0,740774.4933719336,6220.0,119.09557771252952,2,0,0,1,-0.7557495743542582,-0.6548607339452852,35.3,-12.699999999999996,31.066666666666663,54.6,-5.5,52.76666666666667,6.1,-3.5,4.933333333333333,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,10.390416930408094,8.83013698630137,1.081,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3560.435825605637,1745.795143860416,7.596810528601883,,,,,1.2,0.3,87.08,10.8,EDSM_2021,41.4,,20.0,78.6,77.2,78.34545454545454,45.7,12.1,58.7,66.2,0.8,52.1,1585.5,52.5,11.9,19.9,10.1,37.8,,18.8,-0.32,3.0,2163.0,1695.0,0.28,1.67,1.7,,0.2,0.1,219220.0,126258.0,17363.0,2913862.0,369977.0,78758.0,108.84550003093987,3910629,146.0791104522089,1877.889552417082,0
2020,Amoron'i Mania,22.6,49.1,2.6,22.7103825136612,32.0,13.898907103825136,5.0,1906.0,119.4,94.00819672131148,27.0,13.978142076502731,1018.811475409836,62.85758196721312,4.387978142076503,3336.8,9.116939890710382,285.0,0.0,1586.8,21.0,0.0,226.4,20.869565217391305,5.5,7.2,4.5,77.4,,,0.98,102.5,3.2,,,721000.0,760521.5221697394,6220.0,122.27034118484556,3,0,0,2,-0.9898214418809328,-0.1423148382732852,22.6,0.0,26.83333333333333,49.1,0.0,50.93333333333334,2.6,0.0,3.766666666666667,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,11.915205935813852,8.811475409836065,1.763,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3583.02095770052,1996.883604241949,0.6343361656024449,,,,,1.2,0.3,87.08,10.8,EDSM_2021,40.4,,22.0,78.6,77.2,78.47272727272727,45.7,12.1,58.7,66.2,0.8,52.1,1436.2,53.4,12.3,20.5,10.4,,,18.7,-0.53,4.2,2167.0,1697.0,0.28,1.67,1.6,,0.2,0.1,224883.0,127026.0,17704.0,2599679.0,328226.0,79204.0,94.58793328879533,4227927,153.830867974814,1889.7225511614288,0
2021,Amoron'i Mania,22.6,49.1,2.6,24.208219178082192,36.0,13.871232876712329,6.0,1512.4,50.2,92.9835616438356,25.0,14.189041095890412,1019.8575342465754,58.39828767123288,4.608219178082192,3418.3,9.365205479452056,272.0,4.0,1341.2,25.0,0.0,99.3,21.967391304347824,6.0,5.5,5.0,78.0,,,,,3.34,0.41,0.43,721000.0,780735.448727716,6220.0,125.52016860574211,2,3000,5,2,-0.9096319953545186,0.415415013001886,22.6,0.0,22.6,49.1,0.0,49.1,2.6,0.0,2.6,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,16.006492447819486,10.336986301369864,1.475,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,1.2,0.3,87.08,10.8,EDSM_2021,39.4,7.2,15.0,78.6,77.2,78.6,45.7,12.1,58.7,66.2,0.8,52.1,1463.6,,,,,,54.4,,-0.64,,2184.0,1709.0,0.28,1.67,1.6,0.3,,,232026.0,126200.0,18386.0,2439642.0,306295.0,79650.0,86.46686673995505,4391386,155.6414375821142,1871.484981702268,0
2022,Amoron'i Mania,22.6,49.1,2.6,23.4,33.0,13.482191780821918,7.0,2327.4,321.2,92.97534246575344,44.0,14.484931506849316,1020.1424657534246,61.34315068493151,4.454794520547945,3334.3,9.135068493150683,272.0,0.0,2071.9,44.0,0.0,162.1,21.92391304347826,3.8,10.6,5.5,77.5,,,,,3.65,,,721000.0,801333.8793234801,6220.0,128.8318133960579,4,0,0,4,-0.5406408174555974,0.8412535328311812,22.6,0.0,22.6,49.1,0.0,49.1,2.6,0.0,2.6,32.24882132062703,8.314511861634832,54.30179660607337,5.43356769761037,5.194778163947415,2.194480635252664,10.05413766434648,9.91780821917808,2.932,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,,,,,,,1.2,0.3,87.08,10.8,EDSM_2021,38.6,7.2,,78.6,77.2,78.72727272727272,45.7,12.1,58.7,66.2,0.8,52.1,,,,,,,,,,,2187.0,1711.0,0.3,1.67,1.6,,,,,,,,,,,4200000,145.03182270084608,1390.716108090305,0
2012,Analamanga,33.53904661593285,51.14571107256441,6.9,21.83606557377049,28.0,13.581967213114757,7.0,4065.6,145.7,93.59836065573772,57.0,16.89344262295082,1018.2540983606556,45.23668032786885,4.538251366120218,7783.5,10.633196721311476,552.0,0.0,3598.8,57.0,2.0,180.6,20.342391304347824,3.1,6.1,5.4,71.5,,66900.0,1.54,20.2,,,,3748000.0,3182916.0444918484,16900.0,188.3382274847248,2,0,0,1,0.0,1.0,,,33.53904661593285,,,51.14571107256441,,,6.9,26.72528120289688,3.408490673280272,48.86285655864808,1.1296574903609824,5.381818181818182,0.7520880025877049,5.370933090754253,8.254098360655735,1.171,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3502.0987811488167,2090.852667066967,,3340.8,71.8,4.2,1.1674899193548387,5.4,2.8,67.26,11.0,ENSOMD_2012,47.3,7.5,21.0,34.9,28.5,29.663636363636364,78.5,28.3,82.3,82.5,1.8,72.5,1497.0,46.2,9.1,15.5,7.7,37.5,41.9,19.5,-0.54,4.6,2133.0,1675.0,0.28,1.69,1.7,0.3,0.2,0.1,447948.0,269997.0,16591.0,3621309.0,475658.0,76133.0,163.65611496037585,4550649,205.65534062084168,2689.4341811220474,0
2013,Analamanga,33.53904661593285,51.14571107256441,6.9,22.068493150684933,29.0,13.597260273972603,5.0,3698.2,118.1,92.86575342465754,36.0,16.350684931506848,1018.7835616438356,43.46541095890411,4.468493150684932,7843.9,10.745068493150685,548.0,0.0,3510.0,35.0,0.0,155.0,20.32608695652174,2.3,5.5,1.3,72.0,,63750.0,1.78,34.5,,,,3748000.0,3273003.9616029253,16900.0,193.6688734676287,3,0,0,2,0.5406408174555976,0.8412535328311812,33.53904661593285,0.0,33.53904661593285,51.14571107256441,0.0,51.14571107256441,6.9,0.0,6.9,26.72528120289688,3.408490673280272,48.86285655864808,1.1296574903609824,5.381818181818182,0.7520880025877049,5.967360648608764,8.47123287671233,1.805,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3222.9938264013444,1869.6956328105864,-7.96964826491603,3562.1,89.5,3.97,1.409529784650019,5.4,2.8,67.26,11.0,ENSOMD_2012,46.5,,24.0,34.9,28.5,30.245454545454542,78.5,28.3,82.3,82.5,1.8,72.5,1491.1,47.1,9.5,16.1,8.1,37.4,,19.4,-0.66,3.9,2137.0,1678.0,0.28,1.67,1.7,,0.2,0.1,380848.0,229684.0,16581.0,3114578.0,401316.0,77609.0,136.8814248515654,3610626,158.68205306982463,2121.6368917997006,0
2014,Analamanga,25.7,48.4,5.0,22.312328767123287,28.0,13.695890410958905,6.0,2317.8,91.5,92.52054794520548,41.0,16.873972602739727,1018.8684931506848,43.0958904109589,4.523287671232877,7864.299999999999,10.773013698630136,514.0,0.0,2112.2,34.0,0.0,177.4,20.75543478260869,3.3,7.2,1.5,72.5,,49223.0,1.55,16.8,,,,3748000.0,3365947.2802072223,16900.0,199.16847811877057,4,45000,68,3,0.9096319953545184,0.4154150130018864,33.53904661593285,-7.839046615932848,30.926031077288567,51.14571107256441,-2.7457110725644114,50.23047404837627,6.9,-1.9000000000000004,6.266666666666667,26.72528120289688,3.408490673280272,48.86285655864808,1.1296574903609824,5.381818181818182,0.7520880025877049,9.626511677937392,8.616438356164382,2.502,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3247.217788854804,1845.951058261545,0.7515981648809733,3066.6000000000004,70.1,4.4,1.5123997864877887,5.4,2.8,67.26,11.0,MICS_2018,45.7,,35.0,34.9,28.5,30.827272727272728,78.5,28.3,82.3,82.5,1.8,72.5,1500.9,48.0,9.9,16.7,8.4,37.4,,19.4,-0.56,10.5,2142.0,1681.0,0.28,1.67,1.7,,0.2,0.1,366172.0,217542.0,16832.0,2929743.0,376323.0,77852.0,125.20280318296454,3977863,169.99429584021428,2178.91649461231,0
2015,Analamanga,25.7,48.4,5.0,22.649315068493152,29.0,13.986301369863014,6.0,4112.8,81.8,90.43561643835616,51.0,17.942465753424656,1018.9561643835616,37.21404109589041,4.816438356164384,7743.4,10.607397260273972,372.0,0.0,3877.8,51.0,2.0,205.8,21.190217391304348,3.3,8.2,1.8,73.0,,47507.0,2.71,53.6,,,,3748000.0,3461174.920006095,16900.0,204.80324970450263,3,0,0,1,0.9898214418809328,-0.142314838273285,25.7,0.0,28.313015538644283,48.4,0.0,49.31523702418813,5.0,0.0,5.633333333333333,26.72528120289688,3.408490673280272,48.86285655864808,1.1296574903609824,5.381818181818182,0.7520880025877049,5.507030506830663,8.663013698630138,1.4529999999999998,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3155.481221746184,1718.2949329657465,-2.8250820571222857,3558.3900000000003,96.5,4.73,1.4039601173020528,5.4,2.8,67.26,11.0,MICS_2018,45.0,,52.0,34.9,28.5,31.409090909090907,78.5,28.3,82.3,82.5,1.8,72.5,1508.4,48.9,10.3,17.3,8.7,37.4,,19.3,-0.43,11.0,2147.0,1684.0,0.28,1.67,1.7,,0.2,0.1,329367.0,192137.0,17142.0,2676952.0,346550.0,77246.0,111.25226780008892,3722304,154.69637163510671,1971.071038912372,0
2016,Analamanga,25.7,48.4,5.0,22.363387978142075,29.0,13.442622950819672,6.0,3283.0,138.7,90.84426229508196,41.0,17.549180327868854,1019.7049180327868,35.45628415300546,4.69672131147541,7898.8,10.790710382513662,380.0,0.0,3098.6,28.0,0.0,168.6,20.157608695652176,4.2,6.9,2.0,74.0,,53093.0,2.72,57.1,,,,3748000.0,3554118.2386103915,16900.0,210.30285435564448,3,10000,15,3,0.7557495743542583,-0.654860733945285,25.7,0.0,25.7,48.4,0.0,48.4,5.0,0.0,5.0,26.72528120289688,3.408490673280272,48.86285655864808,1.1296574903609824,5.381818181818182,0.7520880025877049,6.811875716765786,8.920765027322403,2.184,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3184.2017671732337,1616.7507251586012,0.910179570365388,1771.9,65.2,4.95,1.241951612903226,5.4,2.8,67.26,11.0,MICS_2018,44.2,,69.0,34.9,28.5,31.99090909090909,78.5,28.3,82.3,82.5,1.8,72.5,1528.6,49.8,10.7,17.9,9.1,37.5,,19.2,-0.29,11.2,2151.0,1687.0,0.28,1.67,1.7,,0.2,,316331.0,182758.0,17309.0,2629478.0,342723.0,76723.0,106.42153195622512,3815849,154.4369248549065,1947.4073647181729,0
2017,Analamanga,25.7,48.4,5.0,23.23835616438356,31.0,13.934246575342463,7.0,2823.0,68.6,90.4,55.0,15.813698630136988,1019.1561643835616,32.71027397260274,4.882191780821918,7965.599999999999,10.911780821917809,434.0,0.0,2466.8,55.0,2.0,306.4,21.88043478260869,4.1,8.4,2.5,75.0,,59602.0,3.19,58.7,3.08,,,3748000.0,3650630.809081213,16900.0,216.0136573420836,3,83000,80,4,0.2817325568414296,-0.9594929736144974,25.7,0.0,25.7,48.4,0.0,48.4,5.0,0.0,5.0,26.72528120289688,3.408490673280272,48.86285655864808,1.1296574903609824,5.381818181818182,0.7520880025877049,8.231794603040582,9.304109589041095,2.665,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3207.061056780647,1661.9746049336782,0.71789702031686,,,178.26260000000005,17.087009662698417,5.4,2.8,67.26,11.0,MICS_2018,43.4,,59.0,34.9,28.5,32.57272727272727,78.5,28.3,82.3,82.5,1.8,72.5,1548.2,50.7,11.1,18.5,9.4,37.5,,19.0,-0.3,10.1,2155.0,1690.0,0.28,1.67,1.7,,0.2,,281487.0,161716.0,17406.0,2522722.0,328799.0,76725.0,99.40158663107492,3600500,141.86874838574573,1796.1182409858354,0
2018,Analamanga,25.7,48.4,5.0,23.83561643835617,30.0,14.186301369863012,8.0,2793.4,46.2,88.81095890410958,33.0,15.145205479452056,1018.8602739726028,29.441438356164383,5.098630136986301,7996.4,10.953972602739723,402.0,0.0,2606.6,33.0,0.0,134.2,22.32608695652174,4.6,8.6,4.2,75.3,218000.00000000003,60114.0,5.59,93.6,3.18,,,3748000.0,3748000.0,16900.0,221.77514792899407,2,0,0,2,-0.2817325568414294,-0.9594929736144976,25.7,0.0,25.7,48.4,0.0,48.4,5.0,0.0,5.0,26.72528120289688,3.408490673280272,48.86285655864808,1.1296574903609824,5.381818181818182,0.7520880025877049,8.532833263534103,9.649315068493152,1.499,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3309.0533149764565,1665.830970966667,3.1802406125124527,5327.049999999999,435.19999999999993,5.45,1.841470787277239,5.4,2.8,67.26,11.0,MICS_2018,42.4,6.4,25.0,34.9,28.5,33.154545454545456,78.5,28.3,82.3,82.5,1.8,72.5,1557.3,51.6,11.5,19.2,9.7,37.7,50.6,18.9,-0.58,2.5,2159.0,1692.0,0.28,1.67,1.7,0.3,0.2,0.1,215000.0,122963.0,17485.0,2500000.0,319450.0,78260.0,95.9471906662573,4030000,154.66687135400676,1903.6974104247545,0
